"time","Ca43","Li7_ppm","B11_ppm","Mg24_ppm","Si29_ppm","Mn55_ppm","Fe56_ppm","Co59_ppm","Ni60_ppm","Cu63_ppm","Cu65_ppm","Zn66_ppm","Rb85_ppm","Sr86_ppm","Sr87_ppm","Sr88_ppm","Cd111_ppm","Ba138_ppm","Ce140_ppm","Pb206_ppm","Pb207_ppm","Pb208_ppm","Th232_ppm","PbTotal_ppm","specimen","transect","grade"
9.51255989074707,1262380.08597253,3.70764958336201,7.10939512453314,328.79746704658,2202.01750246094,3.62185935629526,-83.4326869270801,0.349997512316073,0.510317493761498,0.617046216852024,0.271146984246832,-0.139545918452267,-0.0422694539099484,1663.94101700536,626.780593397372,1623.74429004648,0.304542070870604,3.17052229110928,-0.00540751884079189,0.504518278719679,-0.0471370257955951,0.133530534796499,-0.00375309412744241,0.185078648655576,"oto01","1",1
9.77681994438171,1981651.69054495,1.74657070365177,6.70493504001193,254.749220388552,4900.95318430899,0.396318968651402,31.0136151910651,0.253966298844037,1.67311026021015,0.392646515589458,0.879310799259929,1.80204268486591,-0.0875219357632154,1259.23995090583,464.94673561265,1356.92335216895,-0.0759974553663092,1.07834642685169,-0.00344098196647837,0.433328964405924,-0.029994850173435,0.242351985018674,-0.00238821857267965,0.228893637621415,"oto01","1",1
10.0409200191498,1848191.26290864,3.05569781690906,6.85599339106147,237.516349140538,-12771.2949934497,2.25017911678675,-28.6373439124519,0.171805711610092,1.36038222057576,0.196701474118465,0.563977466209667,3.50960513222711,0.0036623211642798,1159.46546328413,394.484397564297,1163.57093239181,-0.0814966438937162,1.91932410550862,-0.003689979509405,1.06676376651446,0.102172257627349,0.372405294952885,-0.00256103721133916,0.483787183792749,"oto01","1",1
10.3050398826599,1112169.5243825,5.08491277393955,6.96098086565563,420.230532353914,-3248.30797350157,-2.51231406587293,-168.308689623028,0.620506935747195,1.06069817913459,0.23399081787397,1.35891236836648,7.34001936706034,-0.0479981803430186,1772.74140671554,671.083751120751,2200.79729011042,0.345814797893805,3.90498690076375,-0.00614040436927796,0.572896744021022,0.393572219260693,0.245243238534083,-0.00426176173444036,0.358882683175879,"oto01","1",1
10.5692200660706,1335860.17133057,2.04748766505016,5.792016977505,354.863677007677,36.7480020625164,4.30313378715629,-102.090688048018,0.330690903618836,0.482167254628301,0.272357622053577,1.13070851405601,7.97934826333861,-0.0849461562600205,1790.67135509507,615.756447838883,1702.59703974477,-0.1128419225851,1.85466678963173,-0.00510924203171438,0.810144708552388,0.327479489822894,0.98303583017391,-0.00354608326752602,0.793619808773141,"oto01","1",1
10.833349943161,1380658.12355434,5.67782834238952,11.8696801791911,318.549551290152,393.149720404672,0.976718893619453,-140.816794001172,0.409717802297442,0.853857886076279,0.71431475786744,0.417064628250612,1.98500755124183,0.091995596915595,1465.27516926831,588.23532062539,1854.68496954257,-0.496716275026315,2.93905926714542,-0.00494300820970436,0.783786227411651,0.3168247682063,0.348141852527353,-0.00343071028216815,0.448528586993517,"oto01","1",1
11.0975298881531,1542314.39092057,2.087805710518,10.2219141088781,298.320818400649,3457.94593025596,-0.650367287316145,-52.3503504950339,0.24613917668014,1.80419798918023,0.639258584435259,0.373241831927152,-1.19443887964652,0.0823292244027949,1292.15090179943,452.740525210889,1462.54927749424,-0.444523528087008,2.33751666712035,-0.00442362780406651,0.268370383181442,-0.0385605931252836,0.176676663570441,-0.00307023452392073,0.15140419068389,"oto01","1",1
11.3616700172424,1594255.74654118,1.71484103770262,3.68867654042797,307.082995419392,4929.29385436078,0.268433679287523,5.75509160164766,0.160374540283008,0.571506513415188,0.228108225218721,0.654026164975491,1.97968005721345,0.00424707509321156,1585.48711333596,621.620691768422,1553.85305988417,-0.430005569867796,2.544343787036,-0.00427916262927609,0.119968982730225,0.118486440651063,0.170906894263596,-0.00296996973224192,0.146459471493814,"oto01","1",1
11.6259899139404,1187443.43512218,3.32809470099044,1.83294861799038,369.226901192954,-2968.32662083339,2.04101429347872,60.0892191001969,0.476601108404557,1.66918006333201,0.306509722601596,0.288314705128397,2.30902605947273,0.157666991620143,1679.91910676708,807.056081188922,2188.20335539974,-0.57779902799233,3.51397113905308,-0.00574992795580283,-0.0264267240307414,0.159210765243324,0.22964837320416,-0.00399076260411586,0.150377660801046,"oto01","1",1
11.8902099132538,1344963.05382381,2.03360370592061,4.37434086631877,475.378354018375,11935.3644826177,2.29571840619597,56.679300947769,0.328447090713363,1.27428127637725,0.656189902860065,1.81792908944536,5.4461359359049,0.0497402349811296,1468.17135984833,537.739834624031,1550.90940969163,0.68365254285194,3.39509857966167,-0.00507459137039346,0.473458038399017,0.510008485936447,0.357410000853279,-0.0035220444024816,0.419499086683025,"oto01","1",1
12.1545498371124,1268119.74900286,3.30744201746112,7.0771786140574,366.431189408541,473.961179532777,3.00013487793949,-14.6881034711564,0.348410137310353,1.56266873181755,0.450597994334525,0.454189704573255,1.83301146355886,0.100184632869639,1452.01941844621,715.899433556194,1794.45375566356,-0.540927872062844,3.55692449960869,0.0264659438830218,0.150916744534708,0.149051751304107,0.297064007975452,-0.00373611930345958,0.227700452484983,"oto01","1",1
12.41890001297,1190077.10358699,3.11639822721831,4.94549622663672,396.931342074962,-3718.5950528117,-2.51916770226338,-135.25489303715,0.371331965334281,1.89029214285595,0.741867642658964,1.07326747632053,5.10625961469984,-0.0448460551766344,1546.83958637712,688.148664201166,2038.59061830963,0.323100840506412,4.21809471334144,-0.00573718118681717,0.535277919599436,1.20322747210371,0.316608125026899,-0.0039819227927194,0.566911946761878,"oto01","1",1
12.683109998703,1909510.91884965,1.8127140666509,5.01860031833795,269.208603823845,8916.31463831031,-0.765793075935738,-88.0439822030184,0.13384427071646,1.03672647745881,0.787522627256553,0.668088034474398,4.05078983114471,0.129388173336337,1147.65367286813,409.018788067453,1122.60735808585,-0.0788735711987105,2.47795981914526,-0.00357128560815196,0.682822888425311,0.618964247572383,0.523776925135066,-0.00247867229483986,0.583557970443919,"oto01","1",1
12.9472999572754,1133351.17370107,1.55631901679224,7.37605174887921,355.632267839478,4376.63564639617,7.51487790469113,34.0907550494878,0.335258965361354,1.74911977623621,0.77912564405397,0.508381709599629,5.73057770035676,0.0590589789055633,1883.16883862563,780.981723148945,2345.54611301238,-0.133071874546863,3.18387737196529,-0.00602532168082449,0.562161820163595,-0.052522636845646,0.240647917635258,-0.0041819133159139,0.254869534073741,"oto01","1",1
13.2116098403931,1178558.71327148,3.35329189007588,4.46945950811542,474.273503619249,6747.58163827263,-6.57676347061703,-65.0881816867822,0.269741507925046,0.319724177480135,0.396890059915537,1.48045007378829,4.44881641875691,-0.0963212645859249,1738.5268536733,722.407871265293,1897.92174167251,0.326267967186843,3.30095812891032,-0.00579345408862175,-0.0266268340839041,0.582257004557046,-0.0335882247309322,-0.00402098652349298,0.10474425563566,"oto01","1",1
13.4758498668671,1587041.66937165,2.64121028888108,4.87314224082964,310.550361945916,-2164.25836975546,1.62252373383596,50.5868583784448,0.200146021695948,0.742554529767935,0.359830570695878,0.657008548018946,4.08838955380916,0.155742176540095,1258.84165535268,520.528183812287,1464.47357766081,-0.0949382677532517,2.80487499049916,-0.00429869900354527,0.40106844184217,-0.0374717219238899,0.237225432331441,-0.00298354329305271,0.21653938458933,"oto01","1",1
13.740180015564,1556742.54525963,3.00491018349377,6.55549261516718,309.191672788288,-10953.3662090003,-1.82591234904328,-29.2847380289596,0.403065359217148,1.44397065782056,0.23361940755419,0.669827799742653,5.50614877821388,0.120172677078599,1304.83046111695,498.546586075323,1715.98990228738,-0.440389343794361,3.51222686282855,-0.00438257622379465,0.122868686843969,0.759575800383762,0.0414063930780476,0.0329523596515833,0.220764922808338,"oto01","1",1
14.0043299198151,1183493.92542941,2.92835315352564,10.7192145606467,429.890362417561,13912.7986796784,-0.632126036858249,9.8322814808498,0.216218112088095,1.44870569188875,1.44760189302262,0.881762642887839,6.54374085111283,0.107371947149592,1573.27046822139,747.20310715337,1739.38714251243,-0.579728615519684,5.53048246707524,0.0283647500051933,0.161744756366573,1.63004744628635,0.670214851648087,-0.00400418491647331,0.75639924431941,"oto01","1",1
14.2685399055481,1443609.53154617,1.7259575549855,2.79073833035255,325.855175424204,2488.09344192034,4.15835319920886,-63.8651241180028,0.263014736978105,0.6313068492879,0.89864926594763,0.398831601927201,5.93877513412547,0.129615541549342,1616.91175145836,587.509175931605,1697.75826377669,-0.474992666812471,3.35803717247391,0.0791755239798781,0.286773773001167,0.475071704079318,0.404994762692743,0.0355417584039236,0.390763391327961,"oto01","1",1
14.5328099727631,1286017.10063129,2.6942109423283,6.49784399799462,347.052246554626,-7144.78161657219,0.889733083023314,-26.5648856078084,0.295341664478346,0.91688825182787,0.928415046840859,0.266150590727624,5.37228370980598,0.0052681027817579,1712.65256054456,623.800960912857,1908.28014184242,0.298922574969333,2.98042112266452,-0.00530794326153607,0.495231677624244,0.726710127741235,0.211996759084722,-0.00368402541202634,0.395937334601587,"oto01","1",1
14.7970099449158,1334639.53145409,0.956706361286761,8.11263465187017,434.369297392005,1930.13333464264,1.01050158838228,-197.142816424554,0.284551226631483,2.28615768172614,0.505811707438758,1.30682290426351,4.86373831912603,0.050126356998112,1343.18880618161,614.26060907206,1909.61863152686,-0.11294373456438,2.95613508295486,-0.00511401858302449,0.310256384030472,0.700160180438355,0.204251583196611,-0.00354943237798424,0.340184393136789,"oto01","1",1
15.0612699985504,1249475.01049979,2.38410235588136,7.67787901547591,365.726781579596,-4308.56052621334,-2.19449630247511,117.313643863193,0.403248048462497,1.37197118267248,0.789546601447096,0.64802320669371,5.86346176509264,-0.0427078129701076,1909.41566627874,790.353450354257,1913.12300883393,-0.120665539170352,3.02266759188185,-0.00546366798927971,1.22294440881956,0.748030958228444,0.218216512362059,0.0410811543814853,0.583999149200906,"oto01","1",1
15.3255598545074,1490373.03529995,4.44355870866724,5.19006790292382,283.63205379261,-8734.32168570284,-0.638805321818638,0.123602194245284,0.213161976330224,1.32904129300418,0.800786621834178,1.48338052632713,2.95652196669929,0.0852065576047859,1369.3257519823,457.365464620328,1408.26392935281,-0.101111344865176,3.8205769458813,-0.00457827436038397,0.128355531521505,0.293448854448681,0.182854353447099,-0.00317759789262288,0.193659913627933,"oto01","1",1
15.589910030365,1339300.76531472,3.85719994564692,6.23860944021202,380.521741516985,3571.59040365362,2.11449265166773,-58.4731522831805,0.376125400455677,1.67908270681601,0.426583320933917,0.429983713851961,9.51439941359786,0.0948453845355792,1621.85525645801,585.888734579979,1708.89532895247,0.28699489017812,4.2106101811222,-0.0050961858979843,0.309174882700441,0.32664501194656,0.281235999513758,-0.00353706177812446,0.297854890618726,"oto01","1",1
15.8541898727417,1183274.54315423,0.874006896599445,8.63132235670229,382.820988690274,-11622.4174232229,3.90808840616345,41.6332588347947,0.32106978920607,2.35343786882168,0.658437936206354,0.881929295731051,1.26022903122232,0.00572702487472458,1703.36110657684,856.608569699166,2243.25960072126,-0.579832655435623,4.86311172006738,0.0283702451225121,0.726677512379011,1.00010452148,0.846303943883014,-0.00400497740208841,0.849721345358785,"oto01","1",1
16.1183998584747,1330312.71985811,3.70061527919396,7.21000376164646,415.853875829486,-12102.6312466342,3.09025837792837,29.0275770977813,0.099095959404561,0.685229555995634,1.28738199672049,0.432897579715284,4.25302011585023,0.0954881347054696,1466.31422878702,621.620199809936,1917.34452241369,-0.113311611665845,4.70612361005912,0.0252254929080698,0.311270732860911,0.51565350017872,0.283142465669236,-0.00356104041316717,0.341296590014744,"oto01","1",1
16.3825700283051,1429408.10811954,1.23313224854832,5.41203881982314,389.805565200067,10436.1253184713,3.34071533170004,-103.962806818726,0.222278229823406,1.19880726293265,0.762463293659146,0.89308984712347,8.03839435567974,0.172964286008868,1379.73560540563,599.63872335065,1571.46292209523,0.268853935691712,5.48520329288523,-0.00477408503557113,-0.0219418976574755,-0.0416158320452916,0.481821707201221,-0.00331351020357345,0.240490872746624,"oto01","1",1
16.6466200351715,1214683.57828334,2.25245745142103,6.88068795694579,476.966769946751,-11320.9523167229,1.9108744154249,-191.080283932779,0.414835635330012,0.750665223843767,1.23943493805513,0.474236929273342,8.77742252719498,-0.0439350616546822,1894.97182464184,851.539944723125,2387.34473234014,-0.124131912447712,6.08577840880826,-0.00562069214125259,0.157580849176193,0.769530896789943,0.481570055724348,-0.00390111021124652,0.464648516121589,"oto01","1",1
16.9108698368073,1238014.47498783,2.4062627853986,11.2444384202875,451.959939480784,-640.868070088238,5.71951780911862,-97.6230170356613,0.40699383182578,1.60079879003757,1.13217905319187,1.97547775207738,11.6420507221014,0.102629324623289,1574.95101246561,732.065765754808,1924.16345608267,0.310546282363817,6.74661185705243,-0.0055144455872129,0.334550483575346,0.152691614672594,0.304318535516138,-0.00382737077637414,0.277781202809203,"oto01","1",1
17.1750299930573,1795528.49957107,1.11642629142353,4.9940066283995,268.423693095922,4537.24374241785,2.17397975040519,-81.8078090074765,0.176857649330773,0.507310482024711,0.895371173697776,0.710594838901504,4.77218556499727,0.204547485397555,1322.5190648406,494.52936679277,1328.74561810566,-0.083889924821698,4.8045161517705,0.0186757730737072,0.478363554290485,0.3817662728488,0.441281615933617,-0.0026364337779256,0.436688428779419,"oto01","1",1
17.4392700195313,1071431.55102075,1.41960333193695,6.64956602572902,533.200188063895,-20761.4420091161,1.92841366522691,-137.292957336163,0.470499183962025,1.60077949062946,1.30883871226626,0.756096264408641,10.7336336157586,0.118643120320544,1858.53914962005,780.944081509658,2636.8972251953,0.359001434614205,8.96025241190994,-0.00637490144260439,0.594781592070068,0.640697856670337,1.42096653466943,-0.00442458634359836,1.04170092836571,"oto01","1",1
17.7034800052643,1124721.5104687,2.64948280529501,9.63203310039041,590.139963530087,612.1159970271,0.42637311050431,-119.854495980113,0.503275414467518,1.28675312888021,1.24661401207693,1.9672872003441,12.8186674171116,0.0595141965255499,1870.57018849623,739.113665425696,2032.87112659211,-0.134094126921677,7.52905344159335,-0.00607183062750923,1.16093102115108,0.389181098279388,1.07567624049776,-0.00421423847381201,0.943146335197627,"oto01","1",1
17.9675798416138,1667839.33367039,0.910798209834459,1.30380762179668,325.817562837005,-3799.68816028362,-2.46960087967548,36.3682972898303,0.376157635791205,1.02703657125531,0.591042367340978,1.04515180784195,8.38500242284504,0.148181217813997,1172.17815787057,553.606064628375,1697.02619874118,0.550988412077769,4.46232932687534,0.0443081169454495,0.248135531985865,0.708880037863782,0.350428190925994,-0.00283875674838825,0.404156630199215,"oto01","1",1
18.2317099571228,1357184.12496257,2.19439413388313,6.15622324955842,419.549360756571,-13552.9896148273,2.57656167858659,-0.466678225541881,0.325484628776741,2.64221753294931,0.726712876631001,0.940753739149877,10.6167918720554,0.182195412795746,1574.52851960002,645.205674106127,1697.14112199562,0.677463847489799,8.73388902653517,-0.00502890005752522,-0.023113102638368,0.139247421761564,0.660887496980867,-0.00349038217938677,0.375132452662724,"oto01","1",1
18.4958798885345,1326874.47346251,1.32871138277417,3.50274968375441,450.759329788067,-181.90711389635,2.94406126812887,-67.0310915704059,0.239505203707262,1.69486085048826,1.05614102702071,0.610116691034348,0.495339259754432,-0.0402096274297124,1516.89669959036,632.939533302027,1867.30989043656,0.289687417870232,7.65618070150231,-0.0051441125489595,0.647815719804823,0.142437645214308,0.676028761007145,-0.00357034923942914,0.549849425071215,"oto01","1",1
18.7600200176239,1300839.52279757,1.9159863740917,1.67273403305319,396.355466150397,4972.65635982025,4.30136322897049,100.718563354364,0.434937762317096,102.886935241365,0.758283211590123,0.622363828254236,16.5255722272972,0.0514330240021181,1922.86948385074,669.34219664074,2013.09152027414,0.706892775193439,8.50500768832099,-0.00524737609752674,0.660820314976465,1.29156125464088,0.609594696638998,-0.00364202304501249,0.772710928877394,"oto01","1",1
19.0241899490356,1300396.82038723,1.72971018587743,3.09903566473233,473.390224974274,1109.95694307042,-1.71524749772522,-57.0807343356981,0.482759923511211,1.52378420338673,0.758542430961542,1.34134555394577,4.99200906250962,0.0514506107172016,1461.88598880901,609.649743536424,1942.67562302491,-0.527449105262785,9.20338408390123,-0.00524917355747903,0.31845796806388,0.527559830429678,0.449740737342884,-0.00364327277649017,0.433936885438161,"oto01","1",1
19.2883298397064,1249144.27789654,1.80090078926807,9.65942877024968,531.072090937179,8435.05115595541,1.28464308112968,-22.7668020117267,0.40335801409712,0.301604921376485,0.540541127833746,0.274033194587804,4.5301035749797,0.10171254539274,1705.70802292915,651.287244883372,2180.22346270512,0.307768245456263,10.3968789052681,-0.0054652155066006,0.509908843934539,0.151328982085756,0.301602863607489,-0.00379322240885081,0.319425562804097,"oto01","1",1
19.5525798797607,1223812.90043762,1.83829644922277,8.34461344232766,510.247181533056,-22773.8396788071,-0.611242248736531,108.413069176547,0.411733380420134,1.18224228310229,0.975760284784106,0.85262919836144,18.2502394365808,-0.0436065263963063,1745.62375896496,844.037419974317,2323.11637681021,1.18888902849468,11.999076471382,-0.00557869946451516,0.156404232972397,0.56067873369333,0.137759751500292,-0.00387199012385636,0.235979161816487,"oto01","1",1
19.8168799877167,1256532.62531718,2.75769533011403,6.15897522377694,565.17790642282,12338.7882308973,4.65719414677888,-41.5064133347939,0.400979402889552,0.512708079790287,0.7025199511717,1.38831526871555,5.83018902746149,0.340420966616678,2084.66062956407,716.112664582167,2262.43969583559,0.305952485288801,14.0716540411314,-0.00543299416587261,0.50690297104191,0.348235186668146,0.465490769729448,-0.0037708631662562,0.449133441788678,"oto01","1",1
20.081209897995,1420581.84462162,1.5829851331116,4.1409688850112,508.35612718291,7332.58860230882,0.805234859300914,53.0725862883874,0.354549291074598,1.58276303632977,0.986287943525952,0.5697636848027,6.91493591805883,-0.0375501847851304,1506.16040319813,640.004375332907,1940.70174480996,-0.106090434205138,9.49691354365589,-0.00480390136019487,0.448208256137656,0.657707042915837,0.411591214822039,-0.00333423246346482,0.474696626288677,"oto01","1",1
20.3454999923706,1648361.32531266,2.24803637326167,3.56741912846655,370.579489899852,-4760.49112853754,3.48550704349248,1.59899571974979,0.418201098595888,1.36354002923201,0.535137258646968,0.632517759018534,6.20984553084933,0.186395067604791,1278.29795660633,520.643895148333,1684.41333251752,-0.415845083624322,9.34718756286338,-0.00413853248817904,0.656234231856016,0.717285648885494,0.228389039277861,-0.00287242317974381,0.442360861362301,"oto01","1",1
20.609719991684,1716173.65070624,0.743560595067144,2.70642383207651,519.505000312421,7978.07516307854,-0.554574734191144,-152.252310508495,0.293345939399144,2.08829104518784,0.51394498458053,0.743529870847532,6.20659374140178,0.073971430727483,1344.45655660733,636.025937963274,1610.54498362449,0.847038062417706,8.4501725903706,-0.00397464287482249,0.111433132949072,0.544172830708454,0.340541847681925,-0.00275867428348028,0.328575718018351,"oto01","1",1
20.8737900257111,1864062.23268161,1.33589814903157,6.13516944970181,558.313122490818,-3710.28580342384,1.18899374751323,33.8455857666523,0.236797468430271,1.20543381446983,0.139415872910103,0.058209488022442,1.46905322127646,0.164782069653084,1333.37439119441,485.081022928672,1513.34941186246,-0.0807982449305822,7.96025092114312,-0.0036586632330434,0.102574364871349,0.101306718169481,0.425033208145968,-0.00253936429461333,0.272918383748851,"oto01","1",1
21.1382598876953,1669282.1491043,1.34660713203479,4.63261745438201,454.399258170841,-11656.7113757442,3.56429748080104,43.1885737298555,0.264491758413393,0.385644605137992,0.652651252934904,0.764464868553607,3.38725881472314,0.256055169280913,1365.02099791456,572.883621868379,1945.0244591753,-0.410620245927405,10.5504690958602,0.0200917826985788,0.11457091578386,0.2619341056692,0.225521130508715,-0.00283635537319855,0.205855075520564,"oto01","1",1
21.4024999141693,1101482.56420965,1.82237820626526,6.46759869306446,776.049485295172,3527.49754330009,4.47825807543406,-176.606285396835,0.176065496680279,1.0710444178283,0.990257341903797,0.523148877143015,5.89652626974786,0.170017482474105,2054.54280168876,832.553057797593,2269.50073975169,-0.136931299010194,17.3957021416935,-0.0062004756675772,1.18553448848082,0.397428870053062,0.720320533040637,-0.00430356235118659,0.762884242879112,"oto01","1",1
21.6667399406433,2110062.26416259,1.41002767403458,2.20030108231856,327.833328135776,-9519.79164341758,1.41338170583344,-71.9092712255811,0.209140744309302,0.178325466075294,0.368714889250861,0.383251454320596,3.46751235136673,0.0886039732123258,1141.3446766878,414.033603340606,1171.65821044243,0.435297832201063,7.21794557777791,-0.00323135660632154,0.196041403434759,0.207118769973303,0.178326003774082,-0.00224278808427261,0.188863634837075,"oto01","1",1
21.9308898448944,1319003.16249142,1.15239983435769,11.0207633259511,564.294083900882,-16809.3455771942,-1.03213454691462,-30.2352688804622,0.38193435662516,2.31336474159132,0.66915264799175,1.32237522095073,4.92126198990391,0.187486029895836,1609.65463257166,645.623602593816,2239.52437505221,-0.519981726913391,14.304125493089,-0.00517497419953338,0.482831025000265,0.708512891852763,0.127790683713932,-0.003591797136088,0.344242864234258,"oto01","1",1
22.1951098442078,1329869.02469952,0.777409440087154,1.17145488477425,633.810104403563,2068.14757895624,-3.63697268308151,-82.2467191005239,0.332191488439359,0.685465532115785,0.273593078364903,0.608742534265957,0.494204920773231,-0.085331800370847,1673.56928612319,657.635890988498,1995.59272468041,-0.113347090819501,10.2742131018124,0.0252345737375716,-0.0235897395086078,0.328980542132525,0.361499710754053,-0.0035623712911037,0.25854848648661,"oto01","1",1
22.4592599868774,1232618.2671362,0.44446347299609,-2.2458982884292,556.105104175414,-17566.8122610967,0.886913084080631,-53.5916853035156,0.358482399812897,0.522688459266917,0.211058531835803,0.656920747280554,10.0016254727213,-0.140875910134563,1870.77512394179,830.481703612218,2215.67873219243,0.311903919887691,13.840738820115,-0.00553879045819526,0.336030244273921,0.758324057254134,0.221219437522609,-0.00384431587659955,0.368444467190445,"oto01","1",1
22.7235698699951,1739980.10536569,-0.104208522720651,4.08905624590467,387.412538674094,-5827.16514152038,-3.54073926414402,-58.1222841071276,0.218119853898025,0.677152706595805,0.447311639116664,0.599141402224629,0.138157254318475,0.245629070285769,1199.42388133518,516.310752837708,1608.29593901799,-0.0865722916762706,12.9484899257348,-0.00392017647006346,0.109906461820863,-0.0341725993976642,0.395645424972404,-0.00272088387610593,0.229126860470458,"oto01","1",1
22.9878299236298,1348517.10545731,1.12711226432321,3.44642209932425,593.519759023239,1565.625602769,5.55325442881288,-15.626721792318,0.281618465235499,0.477638382711419,0.500597946530178,0.253783630735415,2.03224091726307,0.227959255507649,1873.67757654514,660.468789752746,1836.68540511494,0.681818882237574,11.0541827446166,-0.00506141366022812,0.307068742591783,0.508692224747238,0.433656467383187,-0.00351298650803125,0.418417716552902,"oto01","1",1
23.2519500255585,1134006.82411186,0.483246041586269,4.10056237517283,640.550269241785,-9387.1939940368,5.83949521388472,1.60526561556827,0.663224210674984,1.51216248869158,0.50407687564923,1.95114193562885,4.25614388206374,0.112075365235174,2021.6417488059,723.723228512502,2261.96479317586,1.28334337027451,16.1963699028899,-0.00602208535740676,1.15142936393159,0.385995701337439,0.607781948863242,-0.00417976452174725,0.692316442049527,"oto01","1",1
