"specimen","region","Ca43","Li7_ppm","B11_ppm","Mg24_ppm","Si29_ppm","Mn55_ppm","Fe56_ppm","Co59_ppm","Ni60_ppm","Cu63_ppm","Cu65_ppm","Zn66_ppm","Rb85_ppm","Sr86_ppm","Sr87_ppm","Sr88_ppm","Cd111_ppm","Ba138_ppm","Ce140_ppm","Pb206_ppm","Pb207_ppm","Pb208_ppm","Th232_ppm","PbTotal_ppm","Sr87_86"
"oto15","core",1616817.99412449,0.481886843171877,1.42730171838159,189.888920352721,1262.0770592455,1.80750814279771,14.3588797635652,0.222336176724953,2.36666704008269,1.49644613826525,1.7279640043296,22.0152038765317,0.100560982067777,1495.77911284804,597.63459611865,1687.06430283649,0.273315380362492,10.2891078697515,0.00642215120689058,0.985247775045738,0.921877118867029,0.929609067873332,0,0.940254950753424,0.410535916770415
"oto15","middle",1540892.56033862,0.374435956131211,1.30005027181297,136.36298124904,1471.6898528814,6.8600458510429,16.1544032722646,0.219046000765798,1.710921510814,1.16233325323635,1.37993545949435,18.7907348408327,0.133478840957808,1419.22283774943,561.978084368039,1584.25233163633,0.254273587111108,7.31017317535217,0.00744654324845145,0.923088578959318,0.832361988729273,0.872527869579612,7.66127479661687e-05,0.874803394486604,0.405052886552161
"oto15","edge",1371961.40233671,0.624526759636632,1.3232388463317,108.014782864995,1028.21232801063,21.2177188205159,62.0512297369036,0.234066243012988,2.0324024615207,2.09963743643262,2.53780621972746,23.3859003911946,0.0862500841005577,1482.74346712809,592.276305703435,1624.70625729336,0.192320092908805,5.79440694266296,0.00766013237727606,0.675129619822396,0.697178409518296,0.688213972064255,0,0.685925790465676,0.403029925686859
"oto16","core",1670511.4746815,0.495370577489664,2.16816308779106,94.2407098356975,1640.28700459243,3.16223330022104,14.6045754423695,0.235998338591353,1.43525341170158,0.633658326434188,0.790903354315575,18.6462865733773,0.0983738152342478,1404.53393635687,554.21320900897,1552.4575241567,0.223963612114589,46.0379502420298,0.00367671228540564,0.874543640536921,0.773378380413087,0.784191415422426,0.000251710966521815,0.802951426232961,0.398002365013616
"oto16","middle",1747395.79155113,0.480958587732189,1.44644608384584,88.1391756004394,1672.4234266526,9.10640189661663,12.9942431490987,0.22384225002628,1.4720404074576,1.05486579129528,1.22228815306506,19.775963728779,0.115783653621241,1441.89842914158,576.799128522518,1624.10336836983,0.215496027782752,45.7932424210942,0.00617804118846627,0.95874911527813,0.890908980199579,0.891310612211261,8.09841739385075e-05,0.906547928700149,0.403491842015095
"oto16","edge",1594283.71973686,0.828852454136565,1.62516715962431,88.4584981376889,2136.76840319058,7.91530151280824,15.0287548832558,0.225598058183262,1.4287503708256,2.04426017790638,2.19412925016065,27.0961363682175,0.048127294128384,1800.9478923126,748.780777211262,2013.46595551325,0.45191061681489,26.6849265734457,0.012404419632689,1.2336543192724,1.26049002842638,1.180552610423,0,1.20963488641976,0.417643239912874
"oto17","core",1580175.18758292,0.394550198448646,1.4495723062145,79.2676333884855,2585.10305353219,1.95040503297879,13.0006704790805,0.211303044479331,1.35534932125109,0.49801395460522,0.646068971838274,17.801297719476,0.0527500654341719,1256.75390188277,502.156657133966,1429.25853359655,0.1030547528878,46.264120191442,0.00678098982828617,0.785966216061702,0.764275139193003,0.738101497502615,-0.000279901743069562,0.754615261318014,0.402383479903433
"oto17","middle",1628814.57810409,0.38070556865114,1.09701938366841,98.5327609723254,2368.49629774765,6.03817622912866,13.7125197300983,0.208298570864954,1.5147347906257,0.481069006590841,0.636257235201828,16.8346378350234,0.0637277516801439,1443.71125902629,571.442129948374,1611.69140666276,0.147242158364747,47.2250017311922,0.00822188221016733,0.720001233073299,0.666997975052349,0.694193726039505,-0.000217080008436295,0.693468646041229,0.398931925989734
"oto17","edge",1456542.06760165,0.647633930100445,1.0306922665633,103.35627114293,2967.91111276437,8.08648630071764,105.562191567698,0.250949718332984,1.76287541331042,1.92603353250953,2.2996582238627,38.5401030253473,0.0464580256091511,1446.31198386328,558.157136743148,1615.91931439248,0.400642618477538,31.0237579449621,0.00132226483678772,0.895595617354911,0.909938392526167,0.851117712456245,-0.000291456293477644,0.873864572219424,0.387152495705942
"oto19","core",1453251.34261247,0.808532510764391,2.09530219219495,110.313387340562,2133.72445889703,0.864251967061645,10.2416884094065,0.223463262070565,1.43196599420015,0.564536023412113,0.74872087855231,13.4353611198191,0.0183908711483438,1398.31542868892,556.199907554279,1556.83093433303,0.0650266801908421,14.7364597806821,0.00529641556198751,0.525651596552998,0.459792239531986,0.512410130849117,0.000342167732064366,0.503194767306679,0.399992569092827
