"specimen","region","Ca43","Li7_ppm","B11_ppm","Mg24_ppm","Si29_ppm","Mn55_ppm","Fe56_ppm","Co59_ppm","Ni60_ppm","Cu63_ppm","Cu65_ppm","Zn66_ppm","Rb85_ppm","Sr86_ppm","Sr87_ppm","Sr88_ppm","Cd111_ppm","Ba138_ppm","Ce140_ppm","Pb206_ppm","Pb207_ppm","Pb208_ppm","Th232_ppm","PbTotal_ppm","Sr87_86"
"oto08","edge",1359951.38277268,0.709287291691366,2.69500469715893,161.969181597901,745.818304794195,2.29527914942654,60.5338063145371,0.31575297809275,6.98753718256928,4.62731989847001,5.16198322625401,70.8083687315411,0.0615255699108705,1405.90864207975,524.472224098198,1499.54961166514,0.304263700242484,21.0840745428539,0.0129747127018292,1.50875143391828,1.31865881921871,1.38075528489325,0,1.39670203997274,0.376255045422468
"oto09","core",1576360.30687252,0.47325049976826,2.14240238039604,89.9919831576208,1923.70067564776,1.3290430776501,13.5492793334254,0.230663079971569,1.51270800778746,0.640143469395353,0.837309713407452,9.58640508603181,0.0310429241731772,1472.62444392142,589.944264799154,1653.98285146366,0.19217102082752,8.41075356623118,0.00424699007048862,0.395105448066302,0.304554914410111,0.383426728993839,0,0.368271337901653,0.401955181892945
"oto09","middle",1601913.18751069,0.472358709166808,1.36094725760935,106.937678373032,1873.67079876882,6.23354892501096,14.489104763449,0.217437535893487,1.48740480319794,0.541811604870325,0.665874964711713,12.2273274491893,0.0439710392204657,1406.57247277596,560.907798943595,1568.44736116983,0.215587760990169,8.97044318878129,0.0067663565197854,0.481852852929234,0.429347407831826,0.457510150802048,0,0.456633734205673,0.39904096289909
"oto09","edge",1394193.33785997,0.383656922187135,1.22278531889265,117.120882812763,2103.02031018343,19.0180184782995,8.51754423382894,0.195700770422386,1.32866710032074,1.32887344952126,1.50127517978478,25.8208382358025,0.026948178637101,1172.80780311789,475.217665046303,1334.59080000918,0.519279823340833,6.16850612594195,0.00226772061525122,0.625913314301924,0.60403543267707,0.577007509959667,0,0.594284006091283,0.40519762550348
"oto11","core",1617017.7620836,0.837749770710727,1.85782760353509,160.61337723214,1766.07730425786,0.857397083912299,16.3559388058012,0.23549536356889,1.29780552716939,0.381552895251701,0.586440229718656,12.5235985327828,0.0390103368357772,1469.4478985879,565.995751895848,1601.41476619101,0.0123405442189756,14.4544642806581,0.0114423900913237,0.401462102054669,0.38723406847717,0.38430216560223,0,0.388644205185496,0.388202633069381
"oto11","middle",1522618.62117297,0.717690993672646,1.62601724938669,160.757965967896,2368.19936062064,2.66056198537986,16.7378328141333,0.231423477809518,1.48889137007818,0.56814304181224,0.695344944127157,13.4225679036548,0.0483774385384625,1487.23505062893,592.13088559651,1668.04352722962,0.0691513581499719,17.3368848344205,0.00956756056900312,0.462728465672832,0.430282187910045,0.448714429234385,6.61800567520022e-05,0.44744398598551,0.398506309444553
"oto11","edge",1408122.32807423,1.82190372132129,1.89140654106452,128.950727312699,2701.28368815903,6.01411331810872,26.9356503066422,0.24958123821798,1.68569318668838,6.52654859801687,6.63828597894716,36.0835945785253,0.070279926640891,1519.91080005288,595.231258170367,1655.78847375562,0.310523351678939,49.6474365815759,0.0107938895389356,0.605804911948313,0.560265248227122,0.577295426894027,0,0.579736305508703,0.391744296033211
"oto13","core",1513276.19914006,0.473459915011163,1.70678761176654,238.651306777504,2565.01950600881,0.748166088159782,13.5367020976148,0.204902697102197,1.86429759305202,0.57519373787549,0.820835315718748,19.3553337670966,0.0284517015845264,1562.21832222411,609.667535414089,1730.4762243383,0.118268970354358,14.1561351145937,0.00444067291617287,1.35120226985455,1.2997146613396,1.32897126638706,0,1.32598569864208,0.392589485721554
"oto13","middle",1423498.04228168,0.965337281516495,1.39536654307041,175.002856747181,2866.48473237818,3.41497854483684,13.3263740359323,0.225107282862383,1.37626712511898,0.606028573360008,0.732739415371958,20.2128740412568,0.023721766643261,1438.04185445299,564.097281979722,1590.92519557535,0.257497827838867,9.55153755169824,0.00572002106680347,1.33220838328323,1.2085863546735,1.25211232569381,0,1.26039087725622,0.394871030781071
"oto13","edge",1327885.2321757,0.426539760624741,1.6289294699486,147.996249166184,2576.29901899846,5.22808433052385,30.136139137998,0.273629617363931,1.51214410523479,2.27588168194011,2.20760140925141,39.6763214833319,0.00561111280402545,1365.43691688578,559.237653035174,1522.51013041015,0.839194506281817,2.55648682990443,0.00511045422328174,1.34418113917504,1.09230373320281,1.09250539155245,0,1.15309061725094,0.409913434212935
"oto15","core",1619205.72632228,0.49749288636588,1.43292131742603,190.616938199014,1270.48358200563,1.7980666177974,14.4221270253179,0.221673253005073,2.27625797009644,1.51049306862749,1.74223165877464,21.8871871194048,0.102122586330678,1488.18821021792,595.589217026952,1691.85729498105,0.270423237044175,10.277413214372,0.00664748938995557,0.979863103571517,0.912296046557889,0.92442272712788,0,0.934051856870775,0.402463485931256
"oto15","middle",1541047.26727338,0.373093877819379,1.29889849079083,136.392498762108,1477.81841001515,6.86384399963858,16.1495997430756,0.218829528417717,1.73913000383783,1.16041875439656,1.37867445343949,18.7944109817126,0.132838335549261,1419.3523226096,561.769099792807,1583.54953182163,0.25540967698409,7.31392977025032,0.00743375502072956,0.921142779318692,0.831453191087791,0.871879003922457,7.66127479661687e-05,0.873776924393954,0.39826478384853
"oto15","edge",1386369.55406437,0.654017382848118,1.27353471426969,107.630292729479,958.304199437438,21.4211334949134,59.5763723029142,0.236528334902185,1.75632825876386,1.86961926975854,2.27807215384346,23.7539508884831,0.101750631526997,1482.23860174498,592.160549516808,1620.40484144521,0.195617752125365,5.70898169720614,0.00867600904810355,0.66672876965434,0.676063213285126,0.686395491791647,0,0.678198251056925,0.3997243944596
"oto16","core",1669414.94762736,0.498216332726857,2.15394886897061,94.1192572464932,1666.94042826865,3.14934296314724,14.7841792191404,0.235872588294309,1.4358319677901,0.646947746412021,0.788781206576749,18.8534512408251,0.0977166415896365,1393.15583507623,549.97722825232,1538.93586927387,0.220687951183506,44.5299696513736,0.00358951194498676,0.879671843882879,0.780237107166377,0.791715479191472,0.000258902708422439,0.809723561301744,0.395116402196586
"oto16","middle",1747223.5527403,0.480772169184997,1.44648803717274,88.1014713121762,1670.19365258807,9.10729490816766,12.9996210972412,0.22405660276714,1.47189676305839,1.05442709435547,1.22258146047562,19.7685204151303,0.115738075903206,1442.05891348104,576.78808353014,1623.90760538453,0.216180197825774,45.7931194754037,0.00618400610893743,0.958831973511416,0.891428473664638,0.891400431380548,8.09841739385075e-05,0.906731268509637,0.400967956092738
"oto16","edge",1617464.90924814,0.851076626469456,1.50650958226067,89.2632628621459,2248.90825557215,7.90207217095878,14.8482540600496,0.230784802169503,1.40131068480488,2.01858538821888,2.19358646680032,27.5589242883338,0.0485723221911669,1798.65109176028,747.911172191463,2028.37407963081,0.448394902510281,26.4491799370649,0.0121724887384908,1.27447223520353,1.32049500361216,1.21209097315991,0,1.24974018083781,0.415344019321699
"oto17","core",1581329.09697693,0.380650440283834,1.40849356583,79.6941322504418,2568.23032465983,1.95982181412049,13.0189869228861,0.21228987901731,1.35536074320687,0.502878727296972,0.653872774279302,17.8486958126637,0.053105471322264,1250.22160913827,499.930339889647,1420.06099256478,0.0998485374757358,44.4712960054259,0.00648406573578324,0.786266769384796,0.768709067204866,0.741407767371009,-0.000280186569970374,0.757423081643371,0.400588659383826
"oto17","middle",1628671.92193714,0.380682440516305,1.0961461802595,98.5282081539795,2371.07062725617,6.03610381079711,13.7252008920712,0.208263557643694,1.51601653725106,0.480850551194187,0.636974283357288,16.8346177765239,0.0636763698481504,1443.61915278278,571.482184793082,1612.17137046382,0.146952042822888,47.2239296719548,0.00821016875425807,0.721523876557042,0.668050909442278,0.694034920624307,-0.000217061106253201,0.69399512706739,0.396885456765178
